row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode
MT_0025,MT.json,MT,MATO GROSSO,Carlinda,Pronto Atendimento Municipal Martinez Martinez,Rua das Paineriras s/n Centro,(66) 3525-2022,9963677,Botrópico e Escorpiônico,,MATO GROSSO,Carlinda,Pronto Atendimento Municipal Martinez Martinez,Rua das Paineriras s/n Centro,(66) 3525-2022,Botrópico e Escorpiônico,"Pronto Atendimento Municipal Martinez Martinez, Rua das Paineriras s/n Centro, Carlinda, MATO GROSSO, Brasil",,false
MT_0026,MT.json,MT,MATO GROSSO,chapada dos Guimarães,Unidade de Pronto Atendimento,"Rua dos Aricas, 243 - Santa Cruz",(65) 3301-1116,9828958,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,chapada dos Guimarães,Unidade de Pronto Atendimento,"Rua dos Aricas, 243 - Santa Cruz",(65) 3301-1116,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Pronto Atendimento, Rua dos Aricas, 243 - Santa Cruz, chapada dos Guimarães, MATO GROSSO, Brasil",,false
MT_0027,MT.json,MT,MATO GROSSO,Cláudia,Hospital Dona Nilza de Oliveira Pipino,Av Gaspar Dutra 594,(65) 3546-1390,2398443,Botrópico e Escorpiônico,,MATO GROSSO,Cláudia,Hospital Dona Nilza de Oliveira Pipino,Av Gaspar Dutra 594,(65) 3546-1390,Botrópico e Escorpiônico,"Hospital Dona Nilza de Oliveira Pipino, Av Gaspar Dutra 594, Cláudia, MATO GROSSO, Brasil",,false
MT_0028,MT.json,MT,MATO GROSSO,Cocalinho,Hospital Municipal,"Av. Araguaia s/n - Centro,",(66) 3586-1198,2472783,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Cocalinho,Hospital Municipal,"Av. Araguaia s/n - Centro,",(66) 3586-1198,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Av. Araguaia s/n - Centro,, Cocalinho, MATO GROSSO, Brasil",,false
MT_0029,MT.json,MT,MATO GROSSO,Colíder,Hospital Regional,"Rua Machado de Assis, s/n - NossaSenhora Guia",(66) 3541-6100,2392410,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Colíder,Hospital Regional,"Rua Machado de Assis, s/n - NossaSenhora Guia",(66) 3541-6100,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Regional, Rua Machado de Assis, s/n - NossaSenhora Guia, Colíder, MATO GROSSO, Brasil",,false
MT_0030,MT.json,MT,MATO GROSSO,Colniza,Hospital Municipal André Maggi,"Av. Mato Grosso, s/n-Centro",(66) 3571-1136,3574261,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Colniza,Hospital Municipal André Maggi,"Av. Mato Grosso, s/n-Centro",(66) 3571-1136,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal André Maggi, Av. Mato Grosso, s/n-Centro, Colniza, MATO GROSSO, Brasil",,false
MT_0031,MT.json,MT,MATO GROSSO,Comodoro,Hospital das Clínicas,"Rua Rio de Janeiro, 178-Tertúlio",(65) 3283-1290,2395274,Botrópico|Crotálico|Elapídico|Escorpiônico,,MATO GROSSO,Comodoro,Hospital das Clínicas,"Rua Rio de Janeiro, 178-Tertúlio",(65) 3283-1290,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital das Clínicas, Rua Rio de Janeiro, 178-Tertúlio, Comodoro, MATO GROSSO, Brasil",,false
MT_0032,MT.json,MT,MATO GROSSO,Confresa,Hospital Municipal de Confresa,"Rua camilo Lorscheiter, n 1- Centro",(66) 3564-1080,102407,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Confresa,Hospital Municipal de Confresa,"Rua camilo Lorscheiter, n 1- Centro",(66) 3564-1080,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal de Confresa, Rua camilo Lorscheiter, n 1- Centro, Confresa, MATO GROSSO, Brasil",,false
MT_0033,MT.json,MT,MATO GROSSO,Cotriguaçu,Hospital Municipal,Rua Geneci Castanha-Centro,(66) 3555-1234,2392968,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Cotriguaçu,Hospital Municipal,Rua Geneci Castanha-Centro,(66) 3555-1234,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Rua Geneci Castanha-Centro, Cotriguaçu, MATO GROSSO, Brasil",,false
MT_0034,MT.json,MT,MATO GROSSO,Cuiabá,CIATOX- Centro de Informação e Assistência Toxicológica-Hospital Municipal,"Rua Orivaldo M. De Souza, s/n Ribeirão do Lipa",0800 722 6001 disque intoxicação,9209352,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Cuiabá,CIATOX- Centro de Informação e Assistência Toxicológica-Hospital Municipal,"Rua Orivaldo M. De Souza, s/n Ribeirão do Lipa",0800 722 6001 disque intoxicação,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","CIATOX- Centro de Informação e Assistência Toxicológica-Hospital Municipal, Rua Orivaldo M. De Souza, s/n Ribeirão do Lipa, Cuiabá, MATO GROSSO, Brasil",,false
MT_0035,MT.json,MT,MATO GROSSO,Diamantino,Unidade de Pronto Atendimento,"Av. Irmão Abib, s/n.",(65)3336-2586,6248357,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Diamantino,Unidade de Pronto Atendimento,"Av. Irmão Abib, s/n.",(65)3336-2586,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Pronto Atendimento, Av. Irmão Abib, s/n., Diamantino, MATO GROSSO, Brasil",,false
MT_0036,MT.json,MT,MATO GROSSO,Dom Aquino,Hospital Bom jesus,Rua Marechal Deodoro 431 - Centro,(66) 3451-1173,2396343,Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Dom Aquino,Hospital Bom jesus,Rua Marechal Deodoro 431 - Centro,(66) 3451-1173,"Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Bom jesus, Rua Marechal Deodoro 431 - Centro, Dom Aquino, MATO GROSSO, Brasil",,false
MT_0037,MT.json,MT,MATO GROSSO,Gaúcha do Norte,Hospital Municipal,"Rua Mato Grosso, s/n-Centro",(66) 9211-6085,2391163,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Gaúcha do Norte,Hospital Municipal,"Rua Mato Grosso, s/n-Centro",(66) 9211-6085,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Rua Mato Grosso, s/n-Centro, Gaúcha do Norte, MATO GROSSO, Brasil",,false
MT_0038,MT.json,MT,MATO GROSSO,General Carneiro,Hospital Municipal Bonifácio Ribeiro Vilela,"Rua Rachid Jaude Mamede, 1.000-centro",(66) 99203-9873,2395398,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,General Carneiro,Hospital Municipal Bonifácio Ribeiro Vilela,"Rua Rachid Jaude Mamede, 1.000-centro",(66) 99203-9873,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Bonifácio Ribeiro Vilela, Rua Rachid Jaude Mamede, 1.000-centro, General Carneiro, MATO GROSSO, Brasil",,false
MT_0039,MT.json,MT,MATO GROSSO,Guarantã do Norte,Hospital Municipal Nossa Senhora do Rosário,"Av. Dante Martins de Oliveira, N° 555 -Cidade Nova",(66) 3552-1675,2392046,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Guarantã do Norte,Hospital Municipal Nossa Senhora do Rosário,"Av. Dante Martins de Oliveira, N° 555 -Cidade Nova",(66) 3552-1675,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Nossa Senhora do Rosário, Av. Dante Martins de Oliveira, N° 555 -Cidade Nova, Guarantã do Norte, MATO GROSSO, Brasil",,false
MT_0040,MT.json,MT,MATO GROSSO,Guiratinga,Hospital Oswaldo Cruz,"Hospital Oswaldo Cruz, Rua 05,136,Jardim Primavera",(66) 3431-1500,2397609,Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Guiratinga,Hospital Oswaldo Cruz,"Hospital Oswaldo Cruz, Rua 05,136,Jardim Primavera",(66) 3431-1500,"Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Oswaldo Cruz, Hospital Oswaldo Cruz, Rua 05,136,Jardim Primavera, Guiratinga, MATO GROSSO, Brasil",,false
MT_0041,MT.json,MT,MATO GROSSO,Itaúba,Fundação Hospitalar de Saúde Municipal,"Av. Tiradentes,295",(66) 3561-1200,2534010,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Itaúba,Fundação Hospitalar de Saúde Municipal,"Av. Tiradentes,295",(66) 3561-1200,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Fundação Hospitalar de Saúde Municipal, Av. Tiradentes,295, Itaúba, MATO GROSSO, Brasil",,false
MT_0042,MT.json,MT,MATO GROSSO,Itiquira,Unidade de Pronto Atendimento,"Rua das Andorinhas, s/n-Distrito deOuro Branco do Sul",(65) 3492 1039,5883423,Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Itiquira,Unidade de Pronto Atendimento,"Rua das Andorinhas, s/n-Distrito deOuro Branco do Sul",(65) 3492 1039,"Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Pronto Atendimento, Rua das Andorinhas, s/n-Distrito deOuro Branco do Sul, Itiquira, MATO GROSSO, Brasil",,false
MT_0043,MT.json,MT,MATO GROSSO,Itiquira,Hospital Municipal Osnir Bortolini,"Avenida 13 e maio,500-Centro",(65) 3491-1364,2395916,Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Itiquira,Hospital Municipal Osnir Bortolini,"Avenida 13 e maio,500-Centro",(65) 3491-1364,"Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Osnir Bortolini, Avenida 13 e maio,500-Centro, Itiquira, MATO GROSSO, Brasil",,false
MT_0044,MT.json,MT,MATO GROSSO,Jaciara,Hospital Municipal,"Rua Guaicurus, 1165 - Centro",(66) 3461-1690,3269728,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Jaciara,Hospital Municipal,"Rua Guaicurus, 1165 - Centro",(66) 3461-1690,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Rua Guaicurus, 1165 - Centro, Jaciara, MATO GROSSO, Brasil",,false
MT_0045,MT.json,MT,MATO GROSSO,Jauru,Hospital Municipal,"Rua dom Pedro, s/n-Centro",(65) 3244-1048,2394723,Crotálico|Escorpiônico,,MATO GROSSO,Jauru,Hospital Municipal,"Rua dom Pedro, s/n-Centro",(65) 3244-1048,"Crotálico, Escorpiônico","Hospital Municipal, Rua dom Pedro, s/n-Centro, Jauru, MATO GROSSO, Brasil",,false
MT_0046,MT.json,MT,MATO GROSSO,Juruena,Hospital Municipal Elida Machiotto Santiago,Rua João Pessoa-Centro,(66) 3556-3171,23922704,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Juruena,Hospital Municipal Elida Machiotto Santiago,Rua João Pessoa-Centro,(66) 3556-3171,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Elida Machiotto Santiago, Rua João Pessoa-Centro, Juruena, MATO GROSSO, Brasil",,false
MT_0047,MT.json,MT,MATO GROSSO,Juina,Unidade de Pronto Atendimento,"Rua das Andorinhas, s/n-Modulo 04",(66) 3566-2009,7050577,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Juina,Unidade de Pronto Atendimento,"Rua das Andorinhas, s/n-Modulo 04",(66) 3566-2009,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Pronto Atendimento, Rua das Andorinhas, s/n-Modulo 04, Juina, MATO GROSSO, Brasil",,false
MT_0048,MT.json,MT,MATO GROSSO,Juruena,Hospital Municipal de Juruena Renilda de Fátima de Morais,"Travessa Lucinda Kniess, Nº 20, Centro",(66) 98432-4599,2392895,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Juruena,Hospital Municipal de Juruena Renilda de Fátima de Morais,"Travessa Lucinda Kniess, Nº 20, Centro",(66) 98432-4599,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal de Juruena Renilda de Fátima de Morais, Travessa Lucinda Kniess, Nº 20, Centro, Juruena, MATO GROSSO, Brasil",,false
MT_0049,MT.json,MT,MATO GROSSO,Juscimeira,Hospital Municipal Johannes Berthold Henning,"Rua Miguel Pereira de souza,180-Cajus",(66)3412-1062,2396092,Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Juscimeira,Hospital Municipal Johannes Berthold Henning,"Rua Miguel Pereira de souza,180-Cajus",(66)3412-1062,"Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Johannes Berthold Henning, Rua Miguel Pereira de souza,180-Cajus, Juscimeira, MATO GROSSO, Brasil",,false
MT_0050,MT.json,MT,MATO GROSSO,Lucas do Rio Verde,Hospital São Lucas,"Avenida Brasil, 120 - Rio Verde",(65) 3548-4000,2376768,Botrópico|Crotálico|Elapídico|Escorpiônico,,MATO GROSSO,Lucas do Rio Verde,Hospital São Lucas,"Avenida Brasil, 120 - Rio Verde",(65) 3548-4000,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital São Lucas, Avenida Brasil, 120 - Rio Verde, Lucas do Rio Verde, MATO GROSSO, Brasil",,false
MT_0051,MT.json,MT,MATO GROSSO,Luciara,Centro de Saúde,"Rua: D, S/N - Setor Universitário – CEP: 78660-000 – Luciara-MT",(66) 98420-2682/(66) 98407-1642,2311488,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Luciara,Centro de Saúde,"Rua: D, S/N - Setor Universitário – CEP: 78660-000 – Luciara-MT",(66) 98420-2682/(66) 98407-1642,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Centro de Saúde, Rua: D, S/N - Setor Universitário – CEP: 78660-000 – Luciara-MT, Luciara, MATO GROSSO, Brasil",,false
MT_0052,MT.json,MT,MATO GROSSO,Marcelândia,Hospital Maria Zélia,Rua Jose Severino de Moura,(66) 3536-1825,8013926,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Marcelândia,Hospital Maria Zélia,Rua Jose Severino de Moura,(66) 3536-1825,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Maria Zélia, Rua Jose Severino de Moura, Marcelândia, MATO GROSSO, Brasil",,false
MT_0053,MT.json,MT,MATO GROSSO,Matupá,Hospital Municipal,"Rua 01, n.º 24-Centro",(66) 99292-1247 ou (66) 99282-5977,2391724,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Matupá,Hospital Municipal,"Rua 01, n.º 24-Centro",(66) 99292-1247 ou (66) 99282-5977,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Rua 01, n.º 24-Centro, Matupá, MATO GROSSO, Brasil",,false
MT_0054,MT.json,MT,MATO GROSSO,Mirassol D'Oeste,Hospital Samuel Greve,"Av. Tancredo Neves, 3563- Centro",(65) 99932-4914,7254628,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Mirassol D'Oeste,Hospital Samuel Greve,"Av. Tancredo Neves, 3563- Centro",(65) 99932-4914,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Samuel Greve, Av. Tancredo Neves, 3563- Centro, Mirassol D'Oeste, MATO GROSSO, Brasil",,false
MT_0055,MT.json,MT,MATO GROSSO,Nobres,Hospital e Maternidade Laura deVicuna,"Av. Juscelino Kubistchek, 669- Centro",(65)3376-2812,2802473,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nobres,Hospital e Maternidade Laura deVicuna,"Av. Juscelino Kubistchek, 669- Centro",(65)3376-2812,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital e Maternidade Laura deVicuna, Av. Juscelino Kubistchek, 669- Centro, Nobres, MATO GROSSO, Brasil",,false
MT_0056,MT.json,MT,MATO GROSSO,Nortelãndia,Unidade de Pronto Atendimento,"Rua Domingos de Deus da Silva,1150-Centro",(65)3346-1776,71773,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nortelãndia,Unidade de Pronto Atendimento,"Rua Domingos de Deus da Silva,1150-Centro",(65)3346-1776,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Pronto Atendimento, Rua Domingos de Deus da Silva,1150-Centro, Nortelãndia, MATO GROSSO, Brasil",,false
MT_0057,MT.json,MT,MATO GROSSO,Nova Bandeirantes,Hospital Municipal,Avenida Comendador Luís Meneguel,(66) 98412-1372,2471605,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Bandeirantes,Hospital Municipal,Avenida Comendador Luís Meneguel,(66) 98412-1372,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal, Avenida Comendador Luís Meneguel, Nova Bandeirantes, MATO GROSSO, Brasil",,false
MT_0058,MT.json,MT,MATO GROSSO,Nova Maringá,Unidade Pronto Atendimento,Rua Getúlio Vargas - Jardim América,(66)98105-6557,5146437,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Maringá,Unidade Pronto Atendimento,Rua Getúlio Vargas - Jardim América,(66)98105-6557,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade Pronto Atendimento, Rua Getúlio Vargas - Jardim América, Nova Maringá, MATO GROSSO, Brasil",,false
MT_0059,MT.json,MT,MATO GROSSO,Nova Monte Verde,Unidade Mista de Saúde Inácio Konopka,"Av. Manoel Rodrigues de Souza, s/n-Centro",(66) 3597-1272,2471205,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Monte Verde,Unidade Mista de Saúde Inácio Konopka,"Av. Manoel Rodrigues de Souza, s/n-Centro",(66) 3597-1272,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade Mista de Saúde Inácio Konopka, Av. Manoel Rodrigues de Souza, s/n-Centro, Nova Monte Verde, MATO GROSSO, Brasil",,false
MT_0060,MT.json,MT,MATO GROSSO,Nova Mutum,Hospital Regional HildaStrenger Ribeiro,"Avenida Arapongas, 815- Jd. dasOrquídeas",(65) 3308-3129,901725,Botrópico|Crotálico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Mutum,Hospital Regional HildaStrenger Ribeiro,"Avenida Arapongas, 815- Jd. dasOrquídeas",(65) 3308-3129,"Botrópico, Crotálico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Regional HildaStrenger Ribeiro, Avenida Arapongas, 815- Jd. dasOrquídeas, Nova Mutum, MATO GROSSO, Brasil",,false
MT_0061,MT.json,MT,MATO GROSSO,Nova Nazaré,Unidade de Saúde Nova Nazaré,Rua Dr. Leonardo Oliveira Borges,(66) 3467-1061,2699354,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Nazaré,Unidade de Saúde Nova Nazaré,Rua Dr. Leonardo Oliveira Borges,(66) 3467-1061,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade de Saúde Nova Nazaré, Rua Dr. Leonardo Oliveira Borges, Nova Nazaré, MATO GROSSO, Brasil",,false
MT_0062,MT.json,MT,MATO GROSSO,Nova Olímpia,Unidade Mista de Saúde Fernando Antônio de Morais,"R. Amazonas, 501 - Centro",(65) 99617-2547,2472376,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Olímpia,Unidade Mista de Saúde Fernando Antônio de Morais,"R. Amazonas, 501 - Centro",(65) 99617-2547,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Unidade Mista de Saúde Fernando Antônio de Morais, R. Amazonas, 501 - Centro, Nova Olímpia, MATO GROSSO, Brasil",,false
MT_0063,MT.json,MT,MATO GROSSO,Nova Ubiratâ,Centro de saúde Nova Ubiratã,Rua Rene Murad 141,(66) 3579-1162,265463,Botrópico e Escorpiônico,,MATO GROSSO,Nova Ubiratâ,Centro de saúde Nova Ubiratã,Rua Rene Murad 141,(66) 3579-1162,Botrópico e Escorpiônico,"Centro de saúde Nova Ubiratã, Rua Rene Murad 141, Nova Ubiratâ, MATO GROSSO, Brasil",,false
MT_0064,MT.json,MT,MATO GROSSO,Nova Xavantina,"Hospital Municipal deNova Xavantina ""Dr Laércio Oliveira Morais""","Rua Francisco Lima, 416-Jd. Alvorada",(66) 3438-2462,2395428,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Nova Xavantina,"Hospital Municipal deNova Xavantina ""Dr Laércio Oliveira Morais""","Rua Francisco Lima, 416-Jd. Alvorada",(66) 3438-2462,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal deNova Xavantina ""Dr Laércio Oliveira Morais"", Rua Francisco Lima, 416-Jd. Alvorada, Nova Xavantina, MATO GROSSO, Brasil",,false
MT_0065,MT.json,MT,MATO GROSSO,Novo Santo Antônio,Centro de Saúde,"Rua Antônio Zacarias de Souza, s/n",(66) 3548-1165 (66) 98434-3549,2311658,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Novo Santo Antônio,Centro de Saúde,"Rua Antônio Zacarias de Souza, s/n",(66) 3548-1165 (66) 98434-3549,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Centro de Saúde, Rua Antônio Zacarias de Souza, s/n, Novo Santo Antônio, MATO GROSSO, Brasil",,false
MT_0066,MT.json,MT,MATO GROSSO,Novo São Joaquim,Hospital Municipal Maria Dolores TejardaJordão,"Av. Triel Pereira Silva, esq c/ r. 05, s/n-Jardim Palmeira",(66) 3479-1668,2395509,Botrópico|Crotálico|Elapídico|Laquetico|Escorpiônico|Loxoscelico|Fonêutrico,,MATO GROSSO,Novo São Joaquim,Hospital Municipal Maria Dolores TejardaJordão,"Av. Triel Pereira Silva, esq c/ r. 05, s/n-Jardim Palmeira",(66) 3479-1668,"Botrópico, Crotálico, Elapídico, Laquetico, Escorpiônico, Loxoscelico, Fonêutrico","Hospital Municipal Maria Dolores TejardaJordão, Av. Triel Pereira Silva, esq c/ r. 05, s/n-Jardim Palmeira, Novo São Joaquim, MATO GROSSO, Brasil",,false
