row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,review_status,review_reasons
AM_0038,AM.json,AM,AMAZONAS,Japurá,3º Pelotão Especial de Fronteira do Exército – PEF (Exército 8º BIS),Comunidade Vila Bitencourt,,,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,military border post; municipality inherited (blank in source),AMAZONAS,Japurá,3º Pelotão Especial de Fronteira do Exército – PEF (Exército 8º BIS),Comunidade Vila Bitencourt,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","3º Pelotão Especial de Fronteira do Exército – PEF (Exército 8º BIS), Comunidade Vila Bitencourt, Japurá, AMAZONAS, Brasil",phones empty,false,OK,"HJW9+HP, Japurá - AM, 69495-000, Brasil",-1.4035095,-69.3807178,ChIJ4x_uW2SV-5ERkZNqN8v0UpU,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:43Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0039,AM.json,AM,AMAZONAS,Juruá,Unidade Mista de Juruá,"Rua Samuel Amaral, 13 - Centro",(97) 3427-1109,2708914,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Juruá,Unidade Mista de Juruá,"Rua Samuel Amaral, 13 - Centro",(97) 3427-1109,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Mista de Juruá, Rua Samuel Amaral, 13 - Centro, Juruá, AMAZONAS, Brasil",,false,OK,"R. Samuel Amaral, 13 - CENTRO DE, Juruá - AM, 69520-000, Brasil",-3.4766506,-66.0653164,ChIJrcZKaT6mHpIRmRlNotGQE6I,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:48:43Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0045,AM.json,AM,AMAZONAS,Manacapuru,Hospital Regional de Manacapuru Lázaro Reis,Estrada Manoel Urbano - KM 83 - São José,(92) 3361-1907,2013258,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Lonômico,,AMAZONAS,Manacapuru,Hospital Regional de Manacapuru Lázaro Reis,Estrada Manoel Urbano - KM 83 - São José,(92) 3361-1907,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Lonômico","Hospital Regional de Manacapuru Lázaro Reis, Estrada Manoel Urbano - KM 83 - São José, Manacapuru, AMAZONAS, Brasil",,false,OK,"R. Carolina Fernandes, 1019 - São José, Manacapuru - AM, 69400-000, Brasil",-3.2920308,-60.63043209999999,ChIJqz7Y5VJ-a5IRMef2-W3F_SA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:45Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0047,AM.json,AM,AMAZONAS,Manaus,Fundação de Medicina Tropical,"Avenida Pedro Teixeira, 25 - Dom Pedro I",(92) 2127-3471,2013606,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Lonômico|Crotálico,,AMAZONAS,Manaus,Fundação de Medicina Tropical,"Avenida Pedro Teixeira, 25 - Dom Pedro I",(92) 2127-3471,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Lonômico, Crotálico","Fundação de Medicina Tropical, Avenida Pedro Teixeira, 25 - Dom Pedro I, Manaus, AMAZONAS, Brasil",,false,OK,"Av. Pedro Teixeira, s/n - Dom Pedro, Manaus - AM, 69040-000, Brasil",-3.0865514,-60.03511489999999,ChIJu21PpBYQbJIR7naJkvK2X4w,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:45Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0054,AM.json,AM,AMAZONAS,Nhamundá,Hospital Coronel Pedro Macedo,"Rua Senador Álvaro Maia, 23 - Centro",(92) 3534-7624/7300,2016540,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Nhamundá,Hospital Coronel Pedro Macedo,"Rua Senador Álvaro Maia, 23 - Centro",(92) 3534-7624/7300,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Coronel Pedro Macedo, Rua Senador Álvaro Maia, 23 - Centro, Nhamundá, AMAZONAS, Brasil",,false,OK,"632 - R. Sen. Álvaro Maia, 560, Nhamundá - AM, 69140-000, Brasil",-2.1901952,-56.7123756,ChIJLRPjD2JFY5IR2ttsnMMHzeQ,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0055,AM.json,AM,AMAZONAS,Nova Olinda do Norte,Hospital Dr. Galo Manuel Ibañez,"Rua 7 de setembro, 364 - Santa Luzia",(92) 3318-1207/1227,2011905,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Nova Olinda do Norte,Hospital Dr. Galo Manuel Ibañez,"Rua 7 de setembro, 364 - Santa Luzia",(92) 3318-1207/1227,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Dr. Galo Manuel Ibañez, Rua 7 de setembro, 364 - Santa Luzia, Nova Olinda do Norte, AMAZONAS, Brasil",,false,OK,"273 - Av. Sete de Setembro, 135 - Santa Luzia, Nova Olinda do Norte - AM, 69230-000, Brasil",-3.8911651,-59.09723649999999,ChIJa3cNE85SaJIRCxAe5a3l0GI,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0059,AM.json,AM,AMAZONAS,Parintins,Hospital Regional Jofre Matos Cohen,"Rua Herberth Azevedo, 985 - Santa Clara",(92) 3533-4158,3210243,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico|Lonômico,,AMAZONAS,Parintins,Hospital Regional Jofre Matos Cohen,"Rua Herberth Azevedo, 985 - Santa Clara",(92) 3533-4158,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico, Lonômico","Hospital Regional Jofre Matos Cohen, Rua Herberth Azevedo, 985 - Santa Clara, Parintins, AMAZONAS, Brasil",,false,OK,"R. Herbert Azevedo, 985 - Santa Clara, Parintins - AM, 69151-160, Brasil",-2.6220406,-56.7268765,ChIJuT72B9icY5IR0BE5qbMsyCE,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0065,AM.json,AM,AMAZONAS,Rio Preto da Eva,Hospital Thomé de Medeiros Raposo,"Rua Gov. Angelo do Amaral, s/n - Centro",(92) 3358-1135,2708930,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Rio Preto da Eva,Hospital Thomé de Medeiros Raposo,"Rua Gov. Angelo do Amaral, s/n - Centro",(92) 3358-1135,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Thomé de Medeiros Raposo, Rua Gov. Angelo do Amaral, s/n - Centro, Rio Preto da Eva, AMAZONAS, Brasil",,false,OK,"160 - R. Gov. Ângelo do Amaral, 96, Rio Preto da Eva - AM, 69117-000, Brasil",-2.6997639,-59.70051969999999,ChIJEwNDuqeHbpIRsjCtejjRU5A,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent
AM_0068,AM.json,AM,AMAZONAS,Santo Antônio do Içá,Unidade Hospitalar Dom Adalberto Marzzin,"Rua Hugo Ribeiro, s/n - Santa Etelvina",(97) 3461-1959/1182,3220966,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Santo Antônio do Içá,Unidade Hospitalar Dom Adalberto Marzzin,"Rua Hugo Ribeiro, s/n - Santa Etelvina",(97) 3461-1959/1182,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Unidade Hospitalar Dom Adalberto Marzzin, Rua Hugo Ribeiro, s/n - Santa Etelvina, Santo Antônio do Içá, AMAZONAS, Brasil",,false,OK,"R. Sete, 2 - Santa Etelvina, Santo Antônio do Içá - AM, 69680-000, Brasil",-3.0945923,-67.94396189999999,ChIJfz-q0alE9pERx_bHOfcvwLk,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:51Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0070,AM.json,AM,AMAZONAS,São Gabriel da Cachoeira,Hospital de Guarnição de São Gabriel da Cachoeira,"Rua Quitino de Sá Cavalcante, s/n - Dabarú",(97) 3471-1413/1475,4004787,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,São Gabriel da Cachoeira,Hospital de Guarnição de São Gabriel da Cachoeira,"Rua Quitino de Sá Cavalcante, s/n - Dabarú",(97) 3471-1413/1475,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital de Guarnição de São Gabriel da Cachoeira, Rua Quitino de Sá Cavalcante, s/n - Dabarú, São Gabriel da Cachoeira, AMAZONAS, Brasil",,false,OK,"RUA QUINTINO DE SA CAVALCANTE, 250 - DABARU, São Gabriel da Cachoeira - AM, 69750-000, Brasil",1.499856,-67.209259,ChIJeQ-UxDmO_Y0RuKP89wV38bU,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:51Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0082,AM.json,AM,AMAZONAS,São Gabriel da Cachoeira,Polo Base Pari-Cachoeira,Rio Tiquie,,9493433,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base,AMAZONAS,São Gabriel da Cachoeira,Polo Base Pari-Cachoeira,Rio Tiquie,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Pari-Cachoeira, Rio Tiquie, São Gabriel da Cachoeira, AMAZONAS, Brasil",phones empty,false,OK,"7635+2X - São Gabriel da Cachoeira, AM, 69750-000, Brasil",0.25256,-69.790047,ChIJdZarSACNAo4Rk5KMPPFtcho,false,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:55Z,auto_accept,ROOFTOP + in Brazil + state-consistent
AM_0084,AM.json,AM,AMAZONAS,São Paulo de Olivença,Polo Base Vendaval,Comunidade Vendaval,,6771513,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,São Paulo de Olivença,Polo Base Vendaval,Comunidade Vendaval,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Vendaval, Comunidade Vendaval, São Paulo de Olivença, AMAZONAS, Brasil",phones empty,false,OK,"7HQ3+RM - Santa Rita, São Paulo de Olivença - AM, 69600-000, Brasil",-3.7113745,-69.4471969,ChIJA9ZHEkTF85ERbcnOz96wBLM,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:55Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0089,AM.json,AM,AMAZONAS,Tabatinga,Polo Base Belém do Solimões,Cimunidade de Belém do Solimões,,6992803,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico,indigenous health polo base; municipality inherited (blank in source),AMAZONAS,Tabatinga,Polo Base Belém do Solimões,Cimunidade de Belém do Solimões,,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico","Polo Base Belém do Solimões, Cimunidade de Belém do Solimões, Tabatinga, AMAZONAS, Brasil",phones empty,false,OK,"XF5G+P9, Tabatinga - AM, 69640-000, Brasil",-4.0417302,-69.52469359999999,ChIJNxtaUQCv85ERgLUPvf5pqhY,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:57Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0092,AM.json,AM,AMAZONAS,Tonantins,Hospital Frei Francisco,"Rua Valentina Santos, s/n - Centro",(97) 3464-1222,2012804,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Tonantins,Hospital Frei Francisco,"Rua Valentina Santos, s/n - Centro",(97) 3464-1222,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Frei Francisco, Rua Valentina Santos, s/n - Centro, Tonantins, AMAZONAS, Brasil",,false,OK,"554, - R. Valentina Santos, 438 - Tonantins, AM, 69685-000, Brasil",-2.8600483,-67.7723019,ChIJmbvJPlC195ERMwoqEQ2RFEw,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:57Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0093,AM.json,AM,AMAZONAS,Uarini,Hospital Regional Francisco Lopes,"Avenida Franco Lopes, s/n - Centro",(97) 3346-1411,2016443,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Uarini,Hospital Regional Francisco Lopes,"Avenida Franco Lopes, s/n - Centro",(97) 3346-1411,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Regional Francisco Lopes, Avenida Franco Lopes, s/n - Centro, Uarini, AMAZONAS, Brasil",,false,OK,"Av. Franco Lopes, 833, Uarini - AM, 69485-000, Brasil",-2.9784721,-65.1615932,ChIJWXSkfkGyG5IRXTkxPOjff_M,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AM_0095,AM.json,AM,AMAZONAS,Urucurituba,Hospital Silvério Pontes,"Rua Armandinho Fernandes, 15 - Centro",(92) 3524-7137,2016567,Botrópico|Laquético|Fonêutrico|Loxoscélico|Escorpiônico|Elapídico,,AMAZONAS,Urucurituba,Hospital Silvério Pontes,"Rua Armandinho Fernandes, 15 - Centro",(92) 3524-7137,"Botrópico, Laquético, Fonêutrico, Loxoscélico, Escorpiônico, Elapídico","Hospital Silvério Pontes, Rua Armandinho Fernandes, 15 - Centro, Urucurituba, AMAZONAS, Brasil",,false,OK,"R. Armindo Fernandes, 15 - Aparecida, Urucurituba - AM, 69180-000, Brasil",-3.1331533,-58.1569913,ChIJ4QWWOxLjZZIRvfkyvVvHeHs,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:48:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0001,AP.json,AP,AMAPÁ,Amapá,Unidade Mista de Saúde de Amapá,"Avenida Guarani, 742 - Nova Esperança",,2019701,Botrópico|Laquético|Crotálico|Aracnídico|Escorpiônico,phone shown as **** in source,AMAPÁ,Amapá,Unidade Mista de Saúde de Amapá,"Avenida Guarani, 742 - Nova Esperança",,"Botrópico, Laquético, Crotálico, Aracnídico, Escorpiônico","Unidade Mista de Saúde de Amapá, Avenida Guarani, 742 - Nova Esperança, Amapá, AMAPÁ, Brasil",phones empty,false,OK,"AP-116, 1172, Amapá - AP, 68950-000, Brasil",2.0385479,-50.79205090000001,ChIJuesbHTaPaI0RDex5DvK5g2I,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0002,AP.json,AP,AMAPÁ,Calçoene,Unidade Mista de Saúde de Calçoene,"Avenida FAB, 726 - Liberdade",,2019728,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico,phone shown as **** in source; 'Aracnídico Escorpiônico' appears without separator in source,AMAPÁ,Calçoene,Unidade Mista de Saúde de Calçoene,"Avenida FAB, 726 - Liberdade",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico","Unidade Mista de Saúde de Calçoene, Avenida FAB, 726 - Liberdade, Calçoene, AMAPÁ, Brasil",phones empty,false,OK,"Av. Fab, 726 - Calçoene, AP, 68960-000, Brasil",2.4963563,-50.95090140000001,ChIJCbGAoAwZaY0R-UA5IJJoMP0,true,ROOFTOP,street_address,google_maps_geocoding_v1,2026-04-19T14:48:59Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0003,AP.json,AP,AMAPÁ,Cutias,U.B.S Américo Coelho Pereira,"Avenida Isaias de Jesus Leite, 151 - Centro",,2021021,Botrópico|Aracnídico|Escorpiônico,phone shown as **** in source,AMAPÁ,Cutias,U.B.S Américo Coelho Pereira,"Avenida Isaias de Jesus Leite, 151 - Centro",,"Botrópico, Aracnídico, Escorpiônico","U.B.S Américo Coelho Pereira, Avenida Isaias de Jesus Leite, 151 - Centro, Cutias, AMAPÁ, Brasil",phones empty,false,OK,"Av. Manoel Raimundo Pereira, SN - Centro, Cutias - AP, 68973-000, Brasil",0.9715135999999999,-50.8008037,ChIJjcggBTTTZo0Rcf0TasmbEAA,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:48:59Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0006,AP.json,AP,AMAPÁ,Laranjal do Jarí,Hospital Estadual de Laranjal do Jarí,"Avenida Tancredo Neves, 2435 - Agreste",(96) 3621-2719,2020076,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,'Aracnídico Escorpiônico' appears without separator in source,AMAPÁ,Laranjal do Jarí,Hospital Estadual de Laranjal do Jarí,"Avenida Tancredo Neves, 2435 - Agreste",(96) 3621-2719,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital Estadual de Laranjal do Jarí, Avenida Tancredo Neves, 2435 - Agreste, Laranjal do Jarí, AMAPÁ, Brasil",,false,OK,"1860 - Av. Tancredo Neves, 1668, Laranjal do Jari - AP, 68920-000, Brasil",-0.8419918,-52.5210241,ChIJVyiXeE2lnJIRYHHp6f1KqY8,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:00Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0007,AP.json,AP,AMAPÁ,Macapá,Hospital de Emergência Oswaldo Cruz,"Rua Hamilton Silva, 139 - Central",,2020653,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone cell blank in source; 'Aracnídico Escorpiônico' appears without separator,AMAPÁ,Macapá,Hospital de Emergência Oswaldo Cruz,"Rua Hamilton Silva, 139 - Central",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital de Emergência Oswaldo Cruz, Rua Hamilton Silva, 139 - Central, Macapá, AMAPÁ, Brasil",phones empty,false,OK,"R. Hamilton Silva, 139 - Central, Macapá - AP, 68902-010, Brasil",0.0346772,-51.0647131,ChIJwbcGaiXhYY0RRk295igUT1k,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:00Z,auto_accept,ROOFTOP + in Brazil + state-consistent
AP_0008,AP.json,AP,AMAPÁ,Macapá,UPA Zona Norte,"Rua: Francisco Alves Corrêa, 1527 - Novo Horizonte",,770916,Botrópico|Crotálico|Elapídico|Escorpiônico|Lonômico,phone shown as **** in source,AMAPÁ,Macapá,UPA Zona Norte,"Rua: Francisco Alves Corrêa, 1527 - Novo Horizonte",,"Botrópico, Crotálico, Elapídico, Escorpiônico, Lonômico","UPA Zona Norte, Rua: Francisco Alves Corrêa, 1527 - Novo Horizonte, Macapá, AMAPÁ, Brasil",phones empty,false,OK,"Av. Francisco Alves Corrêa, 1527 - Novo Horizonte, Macapá - AP, 68909-021, Brasil",0.0975163,-51.04675810000001,ChIJOwsjIrHnYY0RhuQqN6J7H3c,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:00Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0010,AP.json,AP,AMAPÁ,Mazagão,Unidade Mista de Saúde de Mazagão,"Rua Presidente Vargas, 1274 - Centro",,2020165,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Aracnídico,phone shown as **** in source,AMAPÁ,Mazagão,Unidade Mista de Saúde de Mazagão,"Rua Presidente Vargas, 1274 - Centro",,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Aracnídico","Unidade Mista de Saúde de Mazagão, Rua Presidente Vargas, 1274 - Centro, Mazagão, AMAPÁ, Brasil",phones empty,false,OK,"R. Pres. Getúlio Vargas, 1274 - Mazagão, AP, 68940-000, Brasil",-0.1167282,-51.2841556,ChIJwxeP_58InpIRPR5YF7ESh1M,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:01Z,auto_accept,ROOFTOP + in Brazil + state-consistent
AP_0011,AP.json,AP,AMAPÁ,Oiapoque,Hospital Estadual de Oiapoque,"Rua Presidente Kennedy, 700 - Centro",,2021463,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source; 'Aracnídico Escorpiônico' appears without separator,AMAPÁ,Oiapoque,Hospital Estadual de Oiapoque,"Rua Presidente Kennedy, 700 - Centro",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital Estadual de Oiapoque, Rua Presidente Kennedy, 700 - Centro, Oiapoque, AMAPÁ, Brasil",phones empty,false,OK,"R. Pres. Kenedy, 700 - CENTRO, Oiapoque - AP, 68980-000, Brasil",3.843168999999999,-51.8375215,ChIJAQUs-l3FbI0RCeYP1QntHBA,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:01Z,auto_accept,ROOFTOP + in Brazil + state-consistent
AP_0012,AP.json,AP,AMAPÁ,Oiapoque,Companhia Especial de Fronteira - Clevelância do Norte,"Clevelândia do Norte, Oiapoque - AP, 68980-000",,,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,military border post; phone shown as **** and CNES blank in source,AMAPÁ,Oiapoque,Companhia Especial de Fronteira - Clevelância do Norte,"Clevelândia do Norte, Oiapoque - AP, 68980-000",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Companhia Especial de Fronteira - Clevelância do Norte, Clevelândia do Norte, Oiapoque - AP, 68980-000, Oiapoque, AMAPÁ, Brasil",phones empty,false,OK,"R47P+M5 - Clevelândia do Norte, Oiapoque - AP, 68980-000, Brasil",3.8141376,-51.86454430000001,ChIJtQCSCkXbbI0Rw4CWRErOioA,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:01Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0013,AP.json,AP,AMAPÁ,Pedra Branca,Unidade Mista de Saúde de Pedra Branca do Amaparí,"Rua Francisco Dutra, 517 - Centro",,2021218,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico,phone shown as **** in source,AMAPÁ,Pedra Branca,Unidade Mista de Saúde de Pedra Branca do Amaparí,"Rua Francisco Dutra, 517 - Centro",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico","Unidade Mista de Saúde de Pedra Branca do Amaparí, Rua Francisco Dutra, 517 - Centro, Pedra Branca, AMAPÁ, Brasil",phones empty,false,OK,"Av. Francisco Dutra, 364-484, Pedra Branca do Amapari - AP, 68945-000, Brasil",0.7788642,-51.95123779999999,ChIJQ8pXUe6dY40RYq8XraiGQRI,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:02Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0014,AP.json,AP,AMAPÁ,Porto Grande,Hospital Municipal Porto Grande,"Avenida 8 de Agosto, 336 - Centro",,2019736,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico|Escorpiônico|Lonômico,phone shown as **** in source,AMAPÁ,Porto Grande,Hospital Municipal Porto Grande,"Avenida 8 de Agosto, 336 - Centro",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico, Escorpiônico, Lonômico","Hospital Municipal Porto Grande, Avenida 8 de Agosto, 336 - Centro, Porto Grande, AMAPÁ, Brasil",phones empty,false,OK,"Av. Oito de Agosto, 336, Porto Grande - AP, 68997-000, Brasil",0.7114233999999999,-51.41408449999999,ChIJ1QMuXKHgY40RcY5b5qIpJc8,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:49:02Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
AP_0016,AP.json,AP,AMAPÁ,Santana,Hospital Estadual de Santana,"Rua Salvador Diniz, 187 - Remédios",,2021064,Botrópico|Laquético|Crotálico|Elapídico|Aracnídico Escorpiônico|Lonômico,phone shown as **** in source,AMAPÁ,Santana,Hospital Estadual de Santana,"Rua Salvador Diniz, 187 - Remédios",,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital Estadual de Santana, Rua Salvador Diniz, 187 - Remédios, Santana, AMAPÁ, Brasil",phones empty,false,OK,"R. Pedro Salvador Diniz, 187 - Remédios, Santana - AP, 68927-027, Brasil",-0.0448512,-51.1646913,ChIJezYhqsscnpIR4wEkV4072W0,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:02Z,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0003,BA.json,BA,BAHIA,Água Fria,Hospital Maternidade Luis Eduardo Magalhães,Avenida Antonio Sergio Carneiro,,2602202,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade",ATENDIMENTO=SIM; phone marked 'não disponível'; supplied by cold chain network,BAHIA,Água Fria,Hospital Maternidade Luis Eduardo Magalhães,Avenida Antonio Sergio Carneiro,,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Maternidade Luis Eduardo Magalhães, Avenida Antonio Sergio Carneiro, Água Fria, BAHIA, Brasil",phones empty,false,OK,"Av. Antônio Sérgio Carneiro, 74 - 106 - Água Fria, BA, 48170-000, Brasil",-11.8730902,-38.763216,ChIJYSsgFAAHFAcROcdHt5MJeqE,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:49:06Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
